,Date,Close,Volume ETH,Volume USD,Sentiment_total,Sentiment_component,Change
653,2019/08/27,187.45,16961.719999999998,3165982.8800000004,0.679301774,0.9725,-1
654,2019/08/28,172.83,41961.68,7380282.610000001,0.0,0.0,-1
655,2019/08/29,168.92,35128.43,5915249.15,0.0,0.0,-1
656,2019/08/30,168.33,11519.66,1940777.8099999998,0.0,0.0,-1
657,2019/08/31,171.87,6378.06,1078657.6099999999,0.0,0.0,1
658,2019/09/01,171.27,6806.060000000001,1162162.7000000002,0.0,0.0,-1
659,2019/09/02,178.75,14905.806999999995,2625781.54,1.001678482,1.2998000000000003,1
660,2019/09/03,178.91,21869.680000000008,3916654.2299999995,1.26545353,2.5447,1
661,2019/09/04,174.91,19408.06,3439144.33,0.688084386,0.9899,-1
662,2019/09/05,174.62,14054.541000000001,2423901.73,4.2928270269999995,4.8358,-1
663,2019/09/06,169.09,23738.88,4107670.62,0.661942585,2.1860999999999997,-1
664,2019/09/07,178.3,14787.78,2593865.02,0.6807202859999999,0.9753,1
665,2019/09/08,181.48,18341.37,3321366.4199999995,0.0,0.0,1
666,2019/09/09,180.57,20240.849999999995,3664120.4500000007,0.0,0.0,-1
667,2019/09/10,179.76,12195.6,2199231.1999999997,0.0,0.0,-1
668,2019/09/11,178.33,20571.100000000002,3655122.2899999996,0.27626717,0.3182,-1
669,2019/09/12,180.72,8542.748999999998,1528018.7,1.299203822,1.0125,1
670,2019/09/13,181.3,10565.87,1897665.75,2.405661378,3.6459999999999995,1
671,2019/09/14,188.73,14895.149999999998,2737720.6100000003,0.559813889,0.7966000000000002,1
672,2019/09/15,189.54,14365.35,2711689.2399999993,1.1440910119999999,2.895200000000001,1
673,2019/09/16,197.82,48811.819999999985,9495317.31,-0.7207722749999999,-1.5743,1
674,2019/09/17,207.83,89451.98,18131442.810000002,3.8067906160000002,5.716600000000001,1
675,2019/09/18,210.25,45553.51,9706340.149999999,0.4968052009999996,0.9015,1
676,2019/09/19,220.78,58435.340000000004,12378438.399999999,1.9394202120000001,3.7005,1
677,2019/09/20,218.11,33764.63,7336429.259999999,0.7554175059999999,1.1285,-1
678,2019/09/21,214.77,32587.24,7053969.61,0.0,0.0,-1
679,2019/09/22,211.17,32596.639999999996,6859446.4399999995,0.0,0.0,-1
680,2019/09/23,201.04,41939.020000000004,8653985.57,3.0547613410000003,4.3773,-1
681,2019/09/24,166.9,176405.07999999996,31088411.940000005,0.2924545410000002,0.7007999999999998,-1
682,2019/09/25,169.97,48531.65999999998,8155792.739999998,1.058720447,0.7344,1
683,2019/09/26,165.71,77921.90999999999,12698791.72,1.5719839549999999,2.4159000000000006,-1
684,2019/09/27,173.79,61713.48999999999,10322569.639999999,0.0,0.0,1
685,2019/09/28,173.8,25478.789999999997,4419074.899999999,1.8415541629999999,2.3917,1
686,2019/09/29,169.42,20815.459999999995,3515914.75,0.536259425,0.7096,-1
687,2019/09/30,181.34,55631.939999999995,9653824.820000002,0.0,0.0,1
688,2019/10/01,176.2,47029.3,8484202.74,0.0,0.0,-1
689,2019/10/02,180.86,22928.120000000003,4069979.6,1.924709004,1.6853,1
690,2019/10/03,175.02,24580.619999999995,4319619.42,3.2389124309999997,5.827400000000001,-1
691,2019/10/04,176.49,23577.61,4144997.6999999997,0.0,0.0,1
692,2019/10/05,176.63,10735.509,1871810.03,0.0,0.0,1
693,2019/10/06,170.12,23700.64,4080726.9499999993,0.0,0.0,-1
694,2019/10/07,180.23,32314.799999999996,5715385.859999999,0.0,0.0,1
695,2019/10/08,180.73,22906.310000000005,4144405.389999999,0.8585311619999999,1.3887,1
696,2019/10/09,193.18,56852.91,10696782.93,1.657347218,2.06,1
697,2019/10/10,191.64,20692.21,3955549.4300000006,0.22314355100000002,0.25,-1
698,2019/10/11,180.84,57502.88999999999,10668886.899999999,2.989935588,3.6912999999999996,-1
699,2019/10/12,180.02,14326.359999999997,2601987.42,1.5352065010000002,3.4020000000000006,-1
700,2019/10/13,181.18,13778.970000000003,2512237.6500000004,0.0,0.0,1
701,2019/10/14,186.74,18627.030000000002,3433580.3499999996,0.0,0.0,1
702,2019/10/15,180.67,38920.99000000001,7080556.54,0.0,0.0,-1
703,2019/10/16,174.75,23464.729999999996,4132261.9200000004,0.9793660139999999,1.4421,-1
704,2019/10/17,177.51,20128.53,3555016.1400000006,1.711133748,2.3185000000000002,1
705,2019/10/18,173.21,28940.899999999998,4988345.649999999,0.308366664,0.3612,-1
706,2019/10/19,172.08,12433.570000000002,2147849.16,0.0,0.0,-1
707,2019/10/20,175.62,13462.259999999998,2321350.36,0.0,0.0,1
708,2019/10/21,174.24,29318.879999999997,5119804.049999999,0.0,0.0,-1
709,2019/10/22,171.29,12238.9,2123342.52,2.5207425989999996,3.3905,-1
710,2019/10/23,162.49,58624.299999999996,9399731.620000001,0.0,0.0,-1
711,2019/10/24,160.66,30456.699999999993,4899893.909999999,1.30410769,2.6844,-1
712,2019/10/25,181.51,55616.450000000004,9860756.19,4.925436765000001,6.9923,1
713,2019/10/26,179.93,61819.70999999999,11561442.039999997,0.546327894,0.7269,-1
714,2019/10/27,184.34,20108.649999999998,3689282.849999999,0.0,0.0,1
715,2019/10/28,181.98,30477.190000000006,5606702.470000001,0.0,0.0,-1
716,2019/10/29,190.95,39975.46,7516302.999999999,0.0,0.0,1
717,2019/10/30,183.31,28814.199999999997,5318063.039999998,1.3142870899999999,1.7167999999999999,-1
718,2019/10/31,182.69,26791.83,4876641.44,0.0,0.0,-1
719,2019/11/01,183.42,19320.02,3501690.140000001,0.0,0.0,1
720,2019/11/02,182.72,5148.780000000001,945147.1599999999,0.0,0.0,-1
721,2019/11/03,181.57,4947.990999999999,895967.0099999998,0.0,0.0,-1
722,2019/11/04,186.31,13152.37,2449287.49,0.0,0.0,1
723,2019/11/05,188.68,25726.119999999995,4842423.55,0.485446275,0.6249,1
724,2019/11/06,191.14,16394.059999999998,3133709.8000000003,0.0,0.0,1
725,2019/11/07,186.23,10332.61,1936233.06,0.0,0.0,-1
726,2019/11/08,183.88,23209.920000000002,4257563.760000001,0.0,0.0,-1
727,2019/11/09,185.04,5816.52,1070947.01,0.0,0.0,1
728,2019/11/10,188.99,11190.909999999998,2109871.5700000003,1.068007572,1.4533,1
729,2019/11/11,184.39,11736.020000000002,2181577.6399999997,0.0,0.0,-1
730,2019/11/12,186.73,11199.6,2070911.7599999998,0.0,0.0,1
731,2019/11/13,187.75,9122.08,1708111.5799999996,0.02709239400000002,0.4404,1
732,2019/11/14,184.45,11650.317,2152558.92,2.7005962429999997,3.196,-1
733,2019/11/15,179.82,21867.036000000004,3965978.08,0.485446275,0.6249,-1
734,2019/11/16,182.33,6070.145000000001,1103675.8300000003,0.0,0.0,1
735,2019/11/17,183.85,4373.68,802094.46,0.0,0.0,1
736,2019/11/18,177.86,12991.740000000002,2331779.0,0.0,0.0,-1
737,2019/11/19,175.65,16181.77,2827570.0100000002,3.3716363140000003,4.794899999999999,-1
738,2019/11/20,174.23,9957.839,1744087.2699999998,2.0167640369999997,3.0039999999999996,-1
739,2019/11/21,160.9,38041.26000000001,6261085.529999999,0.26438583399999993,0.45209999999999995,-1
740,2019/11/22,150.17,91617.23000000003,13797464.299999999,0.0,0.0,-1
741,2019/11/23,152.34,8416.449999999999,1268367.4699999997,0.0,0.0,1
742,2019/11/24,139.79,15312.980000000001,2226423.49,0.0,0.0,-1
743,2019/11/25,145.94,91709.03,12940833.01,0.0,0.0,1
744,2019/11/26,147.77,22144.27,3243874.6799999997,0.0,0.0,1
745,2019/11/27,152.64,62566.979999999996,9262285.819999998,0.0,0.0,1
746,2019/11/28,150.96,19258.159999999996,2923244.6099999994,0.0,0.0,-1
747,2019/11/29,154.6,21941.829999999998,3381823.0200000005,0.323386997,0.3818,1
748,2019/11/30,151.65,9481.330000000002,1441894.4600000002,-0.379425995,-0.6308000000000002,-1
749,2019/12/01,151.13,8959.609999999999,1333786.9599999997,-0.574598755,-0.7663000000000001,-1
750,2019/12/02,149.04,7135.529999999999,1059610.9600000002,0.0,0.0,-1
751,2019/12/03,147.38,11106.480000000001,1640256.28,1.3202378370000003,2.3828,-1
752,2019/12/04,145.46,23895.08,3528037.75,-1.025248286,-1.5238,-1
753,2019/12/05,147.99,13770.9,2016213.51,-0.10623118000000013,-0.20250000000000024,1
754,2019/12/06,148.49,15950.780000000002,2358240.81,3.2773825730000006,4.4973,1
755,2019/12/07,147.31,4143.01,614212.0799999998,0.0,0.0,-1
756,2019/12/08,150.62,6733.518,1009404.67,2.314574374,3.3000999999999996,1
757,2019/12/09,147.36,13230.810000000001,1972961.0200000003,1.0656815659999999,1.3377,-1
758,2019/12/10,145.64,15409.279999999999,2250446.37,0.0,0.0,-1
759,2019/12/11,143.2,7134.98,1029504.2700000001,2.741721189,4.1506,-1
760,2019/12/12,144.74,20091.24,2864899.409999999,3.9912317680000005,5.599200000000001,1
761,2019/12/13,144.59,15137.357,2181388.0000000005,2.0781374159999997,1.8979,-1
762,2019/12/14,141.64,5665.0700000000015,806112.9199999999,0.47797873399999996,1.7539,-1
763,2019/12/15,142.33,8823.399999999998,1254826.69,0.0,0.0,1
764,2019/12/16,132.29,48678.36,6567630.5200000005,0.0,0.0,-1
765,2019/12/17,121.78,48569.29,6143874.08,0.60273001,0.8271,-1
766,2019/12/18,132.94,55401.17000000001,6910535.58,0.0,0.0,1
767,2019/12/19,128.15,38878.64000000001,4958836.96,0.0,0.0,-1
768,2019/12/20,128.28,18170.750000000004,2311782.68,-0.41979431299999986,-0.6421,1
769,2019/12/21,127.11,6769.959,861986.9800000001,0.0,0.0,-1
770,2019/12/22,132.28,13919.884999999998,1817430.5899999999,0.0,0.0,1
771,2019/12/23,128.11,20694.61,2722358.3700000006,0.0,0.0,-1
772,2019/12/24,127.74,7481.529999999999,956739.4799999999,2.4415926580000002,3.7269,-1
773,2019/12/25,124.97,12517.81,1559656.1199999999,24.39542481199999,58.2818,-1
774,2019/12/26,125.43,15307.385000000002,1947841.9299999997,3.21464516,6.3056,1
775,2019/12/27,126.31,9552.750000000002,1192925.7600000002,2.057952922,2.7273,1
776,2019/12/28,127.73,3245.513,414139.5799999999,0.559958586,0.7506,1
777,2019/12/29,134.25,13743.99,1826149.6700000002,1.507775034,0.9321,1
778,2019/12/30,131.05,8088.669999999999,1068855.8199999998,3.9574348670000004,7.2462,-1
779,2019/12/31,128.63,14849.539999999999,1930397.7500000002,0.433274809,0.5423,-1
780,2020/01/01,130.27,9263.159999999998,1210406.9,0.0,0.0,1
781,2020/01/02,126.76,14036.96,1805954.8699999999,0.28282005199999993,0.4283,-1
782,2020/01/03,133.89,33830.20999999999,4428329.709999999,1.0686470479999999,1.4266999999999999,1
783,2020/01/04,133.85,8324.232999999998,1110753.55,0.0,0.0,-1
784,2020/01/05,134.94,6286.349999999999,856024.3,0.0,0.0,1
785,2020/01/06,144.37,28594.18,4032349.08,0.8664195960000001,0.0,1
786,2020/01/07,143.0,17039.750000000004,2433875.36,1.314895911,2.2579000000000002,-1
787,2020/01/08,140.48,41734.19,5881880.0600000005,0.0,0.0,-1
788,2020/01/09,137.92,23551.989999999998,3260269.8500000006,0.0,0.0,-1
789,2020/01/10,144.73,20791.109999999997,2929528.63,0.470436713,0.6615,1
790,2020/01/11,142.63,9947.07,1436109.81,2.1267522230000004,2.8047,-1
791,2020/01/12,146.28,4319.417,623306.28,0.9085548179999999,1.2031999999999998,1
792,2020/01/13,143.51,14097.784000000003,2020082.4900000002,0.0,0.0,-1
793,2020/01/14,165.93,76002.20000000001,11943928.420000002,1.153456086,1.3767,1
794,2020/01/15,166.26,53765.40000000001,8884630.609999998,0.6786424940000001,0.9712,1
795,2020/01/16,164.09,32297.640000000003,5238090.680000001,2.701663066,3.5198,-1
796,2020/01/17,169.62,36387.659999999996,6171714.319999998,0.0,0.0,1
797,2020/01/18,174.24,23068.03,4003559.09,0.0,0.0,1
798,2020/01/19,166.72,21710.19,3643459.7399999998,0.0,0.0,-1
799,2020/01/20,166.65,25280.710000000006,4175271.8500000006,0.0,0.0,-1
800,2020/01/21,169.35,25536.589999999997,4278217.69,0.46115207,0.0,1
801,2020/01/22,167.81,14719.9,2472833.04,0.03804352700000008,0.6451,-1
802,2020/01/23,162.51,15319.610000000002,2488706.3099999996,1.949375562,2.5835,-1
803,2020/01/24,162.15,50015.82,7995308.55,0.0,0.0,-1
804,2020/01/25,160.54,3852.121,616161.22,0.0,0.0,-1
805,2020/01/26,167.65,7709.402999999999,1263978.89,0.0,0.0,1
806,2020/01/27,169.73,19627.199999999997,3315516.0900000003,-0.656171944,-0.9274,1
807,2020/01/28,175.8,28602.320000000007,4924607.209999999,0.0,0.0,1
808,2020/01/29,173.45,12447.679999999998,2196334.7000000007,-0.364920853,-0.4404,-1
809,2020/01/30,184.3,28016.339999999997,5007035.4399999995,2.164997001,2.7994,1
810,2020/01/31,179.84,31905.559999999994,5727865.780000001,0.0,0.0,-1
811,2020/02/01,183.51,10707.08,1954138.82,0.0,0.0,1
812,2020/02/02,188.16,24383.930000000004,4599315.25,0.0,0.0,1
813,2020/02/03,189.66,21746.62,4126088.05,0.0,0.0,1
814,2020/02/04,188.15,24514.88,4575215.94,0.0,0.0,-1
815,2020/02/05,203.54,37437.28999999999,7455949.87,3.436332159,10.7257,1
816,2020/02/06,213.09,38877.469999999994,8140753.569999999,6.213416378,15.8432,1
817,2020/02/07,223.43,44944.26999999999,9881553.370000001,1.719073345,2.2967,1
818,2020/02/08,223.2,22896.16,5117143.27,-0.12029748499999995,-0.16270000000000007,-1
819,2020/02/09,228.42,37340.03999999999,8506469.25,0.0,0.0,1
820,2020/02/10,222.74,31986.469999999998,7097092.820000001,2.3445042569999996,2.7205,-1
821,2020/02/11,237.95,43291.62,9968465.66,-0.24962921799999996,0.7334,1
822,2020/02/12,266.42,70390.14,18194885.69,2.050890934,2.7268,1
823,2020/02/13,268.94,73512.31,19476994.49,0.0,0.0,1
824,2020/02/14,285.96,49082.009999999995,13468428.33,0.27626717,0.3182,1
825,2020/02/15,264.67,46519.009999999995,12796909.089999998,1.6853545419999998,1.3724,-1
826,2020/02/16,258.89,40568.14,10467469.000000002,2.591274512,4.9322,-1
827,2020/02/17,268.3,45087.18999999999,11341613.75,2.0886406199999996,3.6012999999999993,1
828,2020/02/18,281.87,55006.05999999999,15149826.75,0.92659194,1.1846999999999999,1
829,2020/02/19,258.57,47682.24,13047404.99,0.0,0.0,-1
830,2020/02/20,257.42,43814.36000000001,11146940.93,0.0,0.0,-1
831,2020/02/21,265.71,37646.27,9909328.83,0.0,0.0,1
832,2020/02/22,262.13,15758.119999999999,4112395.5100000007,0.0,0.0,-1
833,2020/02/23,275.66,21398.179999999997,5795710.249999998,0.0,0.0,1
834,2020/02/24,266.04,26262.950000000004,6993142.590000001,0.0,0.0,-1
835,2020/02/25,246.58,44103.200000000004,11145338.95,0.0,0.0,-1
836,2020/02/26,223.76,96974.76999999999,22382446.72,0.0,0.0,-1
837,2020/02/27,227.23,62606.47,14144962.079999996,0.0,0.0,1
838,2020/02/28,227.26,38953.17,8749134.669999998,0.0,0.0,1
839,2020/02/29,217.63,17738.49,4003142.7999999993,-0.07337835800000003,-0.1372,-1
840,2020/03/01,217.34,32911.95,7199096.699999999,0.506636863,0.6597,-1
841,2020/03/02,231.97,42712.83000000001,9661315.049999999,0.0,0.0,1
842,2020/03/03,223.46,48628.64000000001,11024041.95,0.0,0.0,-1
843,2020/03/04,224.52,20732.319999999996,4654528.71,0.0,0.0,1
844,2020/03/05,228.81,60978.33,14027771.509999998,1.321047309,1.7322000000000002,1
845,2020/03/06,245.52,52598.13,12475286.979999999,0.0,0.0,1
846,2020/03/07,237.54,27900.120000000003,6793314.96,0.0,0.0,-1
847,2020/03/08,199.38,65388.049999999996,14245383.000000002,0.0,0.0,-1
848,2020/03/09,202.93,111388.82999999999,22244719.900000002,3.1882503250000003,3.7453,1
849,2020/03/10,200.39,62621.310000000005,12606869.610000001,1.102228144,1.6192,-1
850,2020/03/11,194.57,81751.96,15782918.44,4.147878276000001,7.1906,-1
851,2020/03/12,109.42,343137.41000000003,49344660.690000005,1.7012547610000002,2.2248,-1
852,2020/03/13,135.45,397258.1400000001,47071632.34999999,-0.09252452500000008,0.5851999999999999,1
853,2020/03/14,122.43,80715.62999999999,10387073.99,1.971179803,2.6512,-1
854,2020/03/15,123.55,128402.08,16024645.500000002,0.0,0.0,1
855,2020/03/16,111.04,167022.61999999997,18353638.270000003,4.137342778,6.027200000000001,-1
856,2020/03/17,115.91,69740.64000000001,8200553.58,0.0,0.0,1
857,2020/03/18,118.63,87672.93000000001,10075324.48,3.828757835,5.6381000000000006,1
858,2020/03/19,136.75,127650.14000000001,16536609.25,0.6633578520000001,0.9413,1
859,2020/03/20,133.5,153435.27,21365892.49,0.0,0.0,-1
860,2020/03/21,132.65,71549.57,9379944.919999998,0.0,0.0,-1
861,2020/03/22,122.47,53577.55999999999,6824379.18,0.0,0.0,-1
862,2020/03/23,136.54,71195.68000000001,9214592.009999998,0.0,0.0,1
863,2020/03/24,139.12,103407.75000000003,14336324.5,0.0,0.0,1
864,2020/03/25,136.42,63452.33999999999,8708136.640000002,0.0,0.0,-1
865,2020/03/26,138.97,47945.36,6505414.34,0.0,0.0,1
866,2020/03/27,131.43,50317.219999999994,6866928.019999998,0.0,0.0,-1
867,2020/03/28,131.35,48311.97000000001,6223879.920000001,0.0,0.0,-1
868,2020/03/29,124.59,44183.67,5576314.899999999,0.0,0.0,-1
869,2020/03/30,132.36,34805.26000000001,4578555.6899999995,0.0,0.0,1
870,2020/03/31,133.14,23130.879999999997,3078382.9700000007,0.0,0.0,1
871,2020/04/01,132.02,15265.37,2020443.9099999997,0.0,0.0,-1
