,Date,Symbol,Open,High,Low,Close,Volume ETH,Volume USD,percentage,change,Sentiment_1,Sentiment_total,Sentiment_component
15007,2019/7/30 12:00,ETHUSD,209.29,210.06,208.61,209.1,499.01,104529.54,-0.000907831,-1,-1,-0.477723752,0
15008,2019/7/30 13:00,ETHUSD,209.1,209.48,208.82,209,335.76,70215.96,-0.00047824,-1,1,0.184236389,-0.6124
15009,2019/7/30 14:00,ETHUSD,209,209.71,209,209.58,183.48,38426.86,0.00277512,1,0,0,0.2023
15010,2019/7/30 15:00,ETHUSD,209.58,214.89,209.58,212.81,2871.82,612362.29,0.015411776,1,1,0.308366664,0
15011,2019/7/30 16:00,ETHUSD,212.81,213.6,211.78,212.19,508,108009.29,-0.002913397,-1,0,0,0.3612
15012,2019/7/30 17:00,ETHUSD,212.19,212.49,211.09,211.59,512.93,108499.56,-0.002827654,-1,1,0.646107983,0
15013,2019/7/30 18:00,ETHUSD,211.59,212.37,211.53,211.76,384.2,81462.27,0.000803441,1,0,0,0.9081
15014,2019/7/30 19:00,ETHUSD,211.76,212.52,210.08,211,554.67,116944.15,-0.003588969,-1,0,0,0
15015,2019/7/30 20:00,ETHUSD,211,211.25,208.47,209.02,696.79,145909.67,-0.009383886,-1,0,0,0
15016,2019/7/30 21:00,ETHUSD,209.02,210.33,208.69,210.33,296.65,62116.52,0.006267343,1,0,0,0
15017,2019/7/30 22:00,ETHUSD,210.33,211.38,209.93,210.23,183.27,38538.74,-0.000475443,-1,0.547239642,0.553367882,0
15018,2019/7/30 23:00,ETHUSD,210.23,210.57,209.62,209.81,239.43,50342.11,-0.001997812,-1,0,0,1.0646
15019,2019/7/31 00:00,ETHUSD,209.81,213.03,209.65,212.84,1965.02,416460.16,0.014441638,1,0,0,0
15020,2019/7/31 01:00,ETHUSD,212.84,213.17,211.86,212.43,1319.63,280037.07,-0.00192633,-1,0,0,0
15021,2019/7/31 02:00,ETHUSD,212.43,212.43,211.79,211.79,171.95,36453.41,-0.003012757,-1,1,0.632600681,0
15022,2019/7/31 03:00,ETHUSD,211.79,211.99,211.23,211.97,622.74,131781.87,0.000849898,1,0,0,0.8825
15023,2019/7/31 04:00,ETHUSD,211.97,212,211.24,211.88,796.9,168852.36,-0.000424588,-1,1,0.755793287,0
15024,2019/7/31 05:00,ETHUSD,211.88,213.53,211.88,212.18,748.62,159253.61,0.001415896,1,0,0,1.1293
15025,2019/7/31 06:00,ETHUSD,212.18,214.07,212.08,213.18,402.69,86051.44,0.00471298,1,0,0,0
15026,2019/7/31 07:00,ETHUSD,213.18,213.74,211.78,211.78,254.81,54203.52,-0.00656722,-1,0,0,0
15027,2019/7/31 08:00,ETHUSD,211.78,213.28,211.78,212.79,148.36,31553.46,0.0047691,1,0,0,0
15028,2019/7/31 09:00,ETHUSD,212.79,213.12,212.14,212.88,1085.15,230587.05,0.000422952,1,0,0,0
15029,2019/7/31 10:00,ETHUSD,212.88,213.73,212.64,213.43,740.89,157902.66,0.002583615,1,0,0,0
15030,2019/7/31 11:00,ETHUSD,213.43,213.65,212.8,212.99,508.3,108299.49,-0.002061566,-1,0,0,0
15031,2019/7/31 12:00,ETHUSD,212.99,217.7,212.87,215.68,3727.14,804234.06,0.012629701,1,1,0.74867649,0
15032,2019/7/31 13:00,ETHUSD,215.68,217,215.15,216.54,1749.97,378615.06,0.003987389,1,0,0,1.1142
15033,2019/7/31 14:00,ETHUSD,216.54,218,215.59,216.02,2253.98,487907.21,-0.002401404,-1,0,0,0
15034,2019/7/31 15:00,ETHUSD,216.02,217.44,216.02,217.11,1639.42,355200.19,0.005045829,1,0,0,0
15035,2019/7/31 16:00,ETHUSD,217.11,218.47,215.49,215.81,809.84,175314.86,-0.005987748,-1,1,0.6628426,0
15036,2019/7/31 17:00,ETHUSD,215.81,216.61,215.42,215.92,747.73,161405.12,0.000509708,1,0,0,0.9403
15037,2019/7/31 18:00,ETHUSD,215.92,216.13,214.74,215.46,578.67,124544.04,-0.002130419,-1,1,0.616212139,0
15038,2019/7/31 19:00,ETHUSD,215.46,216.01,215.09,215.38,160.71,34653.04,-0.000371299,-1,0,0,0.8519
15039,2019/7/31 20:00,ETHUSD,215.38,216.57,215.29,215.58,259.12,55972.62,0.000928591,1,0,0,0
15040,2019/7/31 21:00,ETHUSD,215.58,215.98,215.17,215.98,1081.49,232911.18,0.00185546,1,0,0,0
15041,2019/7/31 22:00,ETHUSD,215.98,216.28,215.68,216.15,357.47,77263.23,0.00078711,1,0,0,0
15042,2019/7/31 23:00,ETHUSD,216.15,218.9,216.15,218.68,1040,227050.64,0.011704835,1,0,0,0
15043,2019/8/1 00:00,ETHUSD,218.68,219.43,216.26,216.26,481.46,104811.72,-0.011066398,-1,0,0,0
15044,2019/8/1 01:00,ETHUSD,216.26,216.68,210.98,213.93,2328.79,495484.89,-0.010774068,-1,0,0,0
15045,2019/8/1 02:00,ETHUSD,213.93,214.41,213.16,214.31,471.11,100819.33,0.001776282,1,0,0,0
15046,2019/8/1 03:00,ETHUSD,214.31,214.64,213.52,214.15,301.09,64470.6,-0.000746582,-1,0,0,0
15047,2019/8/1 04:00,ETHUSD,214.15,214.2,213.23,213.69,114.99,24561.6,-0.002148027,-1,0,0,0
15048,2019/8/1 05:00,ETHUSD,213.69,213.69,212.48,213.14,300.66,64033.14,-0.002573822,-1,0,0,0
15049,2019/8/1 06:00,ETHUSD,213.14,213.19,212,213.02,1758.91,374138.72,-0.00056301,-1,0,0,0
15050,2019/8/1 07:00,ETHUSD,213.02,214.25,213.02,214.06,2082.93,445456.35,0.004882171,1,0,0,0
15051,2019/8/1 08:00,ETHUSD,214.06,214.22,212.75,213,1104.98,236443.82,-0.004951883,-1,0,0,0
15052,2019/8/1 09:00,ETHUSD,213,213.19,212.33,213.19,448.27,95402.27,0.000892019,1,1,0.423108543,0
15053,2019/8/1 10:00,ETHUSD,213.19,213.2,212.5,213.04,381.58,81210.2,-0.000703598,-1,0,0,0.5267
15054,2019/8/1 11:00,ETHUSD,213.04,213.91,212.74,213.89,256.45,54656.22,0.003989861,1,0,0,0
15055,2019/8/1 12:00,ETHUSD,213.89,214.97,213.65,214.18,1448.42,310371.41,0.001355837,1,0,0,0
15056,2019/8/1 13:00,ETHUSD,214.18,214.41,213.29,213.77,419.53,89670.15,-0.001914278,-1,0,0,0
15057,2019/8/1 14:00,ETHUSD,213.77,213.77,212.95,213.01,2584.7,551090.62,-0.003555223,-1,0,0,0
15058,2019/8/1 15:00,ETHUSD,213.01,213.94,212.91,213.94,1068.01,227767.81,0.004365992,1,0,0,0
15059,2019/8/1 16:00,ETHUSD,213.94,214.75,213.66,214.18,840.96,180202.64,0.00112181,1,1,0.524787699,0
15060,2019/8/1 17:00,ETHUSD,214.18,214.66,212.99,214.66,539.77,115410.35,0.002241106,1,0,0,0.6901
15061,2019/8/1 18:00,ETHUSD,214.66,215.69,214.6,215.18,748.91,161106.77,0.002422435,1,0,0,0
15062,2019/8/1 19:00,ETHUSD,215.18,216.96,215.18,216.02,908.75,196323.96,0.003903709,1,1,0.337828459,0
15063,2019/8/1 20:00,ETHUSD,216.02,218.1,215.87,217.6,1401.59,303665.62,0.007314138,1,0,0,0.4019
15064,2019/8/1 21:00,ETHUSD,217.6,217.75,216.84,217.11,250.89,54550.08,-0.002251838,-1,0,0,0
15065,2019/8/1 22:00,ETHUSD,217.11,217.9,216.99,217.49,438.93,95512.27,0.001750265,1,0,0,0
15066,2019/8/1 23:00,ETHUSD,217.49,217.72,217.16,217.72,412.79,89724.98,0.00105752,1,0,0,0
15067,2019/8/2 00:00,ETHUSD,217.72,217.73,215.58,216.42,565.18,122457.11,-0.005970972,-1,0,0,0
15068,2019/8/2 01:00,ETHUSD,216.42,217.28,216.42,216.91,234.97,51001.18,0.002264116,1,0,0,0
15069,2019/8/2 02:00,ETHUSD,216.91,217.17,216.73,216.91,128.47,27877.48,0,0,0,0,0
15070,2019/8/2 03:00,ETHUSD,216.91,216.91,215.82,216.04,283.47,61248.15,-0.00401088,-1,0,0,0
15071,2019/8/2 04:00,ETHUSD,216.04,216.88,215.82,216.49,42,9093.78,0.002082948,1,0,0,0
15072,2019/8/2 05:00,ETHUSD,216.49,217,216.09,216.65,350.4,75877.57,0.000739064,1,0,0,0
15073,2019/8/2 06:00,ETHUSD,216.65,220.86,216.63,220.37,3757.35,820982.66,0.017170552,1,1,0.423108543,0
15074,2019/8/2 07:00,ETHUSD,220.37,222.98,220.36,221.47,2774.03,615252.34,0.004991605,1,0,0,0.5267
15075,2019/8/2 08:00,ETHUSD,221.47,221.8,219.3,220.22,1606.83,353989.91,-0.005644105,-1,0,0,0
15076,2019/8/2 09:00,ETHUSD,220.22,220.78,219.13,219.13,1774.67,390405.56,-0.004949596,-1,1,0.551065049,0
15077,2019/8/2 10:00,ETHUSD,219.13,220.56,219.12,220.13,872.85,191725.53,0.004563501,1,0,0,0.7351
15078,2019/8/2 11:00,ETHUSD,220.13,220.33,219.45,219.47,195.19,42917.11,-0.002998228,-1,0,0,0
15079,2019/8/2 12:00,ETHUSD,219.47,220.5,219.4,220.5,290.29,63795.99,0.004693124,1,0,0,0
15080,2019/8/2 13:00,ETHUSD,220.5,220.7,219.42,219.77,660.98,145369.38,-0.003310658,-1,0,0,0
15081,2019/8/2 14:00,ETHUSD,219.77,220.52,219.5,220.43,1449.35,318522.06,0.00300314,1,0,0,0
15082,2019/8/2 15:00,ETHUSD,220.43,221.24,220.05,220.05,537.28,118517.95,-0.001723903,-1,0,0,0
15083,2019/8/2 16:00,ETHUSD,220.05,220.97,215.19,217.5,4090.09,888786.38,-0.011588275,-1,0,0,0
15084,2019/8/2 17:00,ETHUSD,217.5,217.5,216.51,217.13,214.95,46616.9,-0.001701149,-1,0,0,0
15085,2019/8/2 18:00,ETHUSD,217.13,217.86,216.98,217.56,411.61,89599.77,0.00198038,1,0,0,0
15086,2019/8/2 19:00,ETHUSD,217.56,217.61,216.55,217.14,121.18,26320.91,-0.001930502,-1,0,0,0
15087,2019/8/2 20:00,ETHUSD,217.14,217.16,214.74,215.88,615.53,132619.42,-0.005802708,-1,0,0,0
15088,2019/8/2 21:00,ETHUSD,215.88,216.62,215.05,216.58,226.25,48798.52,0.003242542,1,0,0,0
15089,2019/8/2 22:00,ETHUSD,216.58,217.86,216.53,217.19,212.8,46230.27,0.002816511,1,-1,-0.433274809,0
15090,2019/8/2 23:00,ETHUSD,217.19,217.77,216.94,217.62,161.56,35147.28,0.001979833,1,0,0,-0.5423
15091,2019/8/3 00:00,ETHUSD,217.62,217.85,216.58,216.81,82.72,17949.91,-0.003722084,-1,0,0,0
15092,2019/8/3 01:00,ETHUSD,216.81,220.29,216.81,219.85,1065.61,233569.19,0.014021493,1,0,0,0
15093,2019/8/3 02:00,ETHUSD,219.85,224.8,219.44,223.3,2202.82,491112.62,0.015692518,1,0,0,0
15094,2019/8/3 03:00,ETHUSD,223.3,223.41,221.67,221.97,511.96,113990.66,-0.005956113,-1,-1,-0.184236389,0
15095,2019/8/3 04:00,ETHUSD,221.97,223.04,221.76,223.04,1101.9,244806.86,0.004820471,1,0,0,-0.2023
15096,2019/8/3 05:00,ETHUSD,223.04,223.04,222.03,222.57,854.13,189937.2,-0.002107245,-1,0,0,0
15097,2019/8/3 06:00,ETHUSD,222.57,223.33,222.31,223.08,249.04,55449.21,0.002291414,1,1,0.364920853,0
15098,2019/8/3 07:00,ETHUSD,223.08,223.53,222.66,223.26,130.09,29022.76,0.000806885,1,1,0.443017764,0.4404
15099,2019/8/3 08:00,ETHUSD,223.26,223.4,222.36,222.48,415.32,92538.76,-0.003493684,-1,0,0,0.5574
15100,2019/8/3 09:00,ETHUSD,222.48,223.5,221.6,222.26,637.07,141789.29,-0.000988853,-1,-1,-0.097761718,0
15101,2019/8/3 10:00,ETHUSD,222.26,223.31,221.9,223.15,209.24,46591.44,0.004004319,1,1,0.308366664,-0.1027
15102,2019/8/3 11:00,ETHUSD,223.15,223.28,222.82,222.87,328.69,73311.92,-0.001254761,-1,0,0,0.3612
15103,2019/8/3 12:00,ETHUSD,222.87,222.91,221.36,222.4,334.41,74249.57,-0.002108853,-1,0,0,0
15104,2019/8/3 13:00,ETHUSD,222.4,223.51,222.24,223.06,656.71,146263.85,0.002967626,1,0,0,0
15105,2019/8/3 14:00,ETHUSD,223.06,223.41,222.31,222.81,215.97,48109.94,-0.001120775,-1,0,0,0
15106,2019/8/3 15:00,ETHUSD,222.81,222.93,218.72,220.22,1148.18,253125.46,-0.011624254,-1,0,0,0
15107,2019/8/3 16:00,ETHUSD,220.22,222.51,220.07,221.84,456.75,101182.38,0.00735628,1,1,0.414953286,0
15108,2019/8/3 17:00,ETHUSD,221.84,222.75,221.62,222.23,229.2,50929.75,0.001758024,1,0,0,0.5143
15109,2019/8/3 18:00,ETHUSD,222.23,223.36,221.65,222.17,382.27,84992.71,-0.000269991,-1,0,0,0
15110,2019/8/3 19:00,ETHUSD,222.17,222.72,221.53,222.37,1590.14,353086.92,0.000900212,1,0,0,0
15111,2019/8/3 20:00,ETHUSD,222.37,222.37,221.67,221.96,78.04,17314.33,-0.001843774,-1,0,0,0
15112,2019/8/3 21:00,ETHUSD,221.96,222.16,220.9,221.57,133.21,29516.67,-0.001757073,-1,0,0,0
15113,2019/8/3 22:00,ETHUSD,221.57,222.48,220.99,222.48,92.97,20603.97,0.004107054,1,0,0,0
15114,2019/8/3 23:00,ETHUSD,222.48,222.48,221.62,222.03,107.77,23927.64,-0.002022654,-1,0,0,0
15115,2019/8/4 00:00,ETHUSD,222.03,223.52,222.03,222.54,1042.8,232690.71,0.002296987,1,0,0,0
15116,2019/8/4 01:00,ETHUSD,222.54,222.92,222.18,222.4,257.53,57308.71,-0.0006291,-1,0,0,0
15117,2019/8/4 02:00,ETHUSD,222.4,222.43,220.81,221.29,113.9,25219.21,-0.004991007,-1,0,0,0
15118,2019/8/4 03:00,ETHUSD,221.29,221.29,218.18,219.59,637.4,139825.26,-0.007682227,-1,0,0,0
15119,2019/8/4 04:00,ETHUSD,219.59,219.59,217.62,218.16,463.7,101294.17,-0.006512136,-1,0,0,0
15120,2019/8/4 05:00,ETHUSD,218.16,219.24,217.42,218.65,204.64,44673.07,0.002246058,1,0,0,0
15121,2019/8/4 06:00,ETHUSD,218.65,219.12,218.65,218.93,8.765,1919.67,0.001280585,1,0,0,0
15122,2019/8/4 07:00,ETHUSD,218.93,219.17,218.55,218.7,43.17,9448.84,-0.001050564,-1,0,0,0
15123,2019/8/4 08:00,ETHUSD,218.7,219.04,218.2,218.5,133.59,29182,-0.000914495,-1,0,0,0
15124,2019/8/4 09:00,ETHUSD,218.5,219.66,218.37,219.66,384.87,84286.41,0.005308924,1,0,0,0
15125,2019/8/4 10:00,ETHUSD,219.66,220,219.06,219.07,615.88,135327.51,-0.002685969,-1,0,0,0
15126,2019/8/4 11:00,ETHUSD,219.07,219.38,218.61,218.88,58.61,12828.46,-0.000867303,-1,0,0,0
15127,2019/8/4 12:00,ETHUSD,218.88,219.87,218.48,218.73,81.58,17883.79,-0.000685307,-1,0,0,0
15128,2019/8/4 13:00,ETHUSD,218.73,219.93,218.61,219.59,39.27,8615.62,0.003931788,1,0,0,0
15129,2019/8/4 14:00,ETHUSD,219.59,221.4,219.59,221.4,217.13,47901.03,0.008242634,1,0,0,0
15130,2019/8/4 15:00,ETHUSD,221.4,222.54,221.01,221.09,419.1,93008.54,-0.001400181,-1,0,0,0
15131,2019/8/4 16:00,ETHUSD,221.09,222.26,220.47,221.1,336.38,74360.65,4.52E-05,1,0,0,0
15132,2019/8/4 17:00,ETHUSD,221.1,221.38,220.26,220.51,207.73,45862.69,-0.002668476,-1,0,0,0
15133,2019/8/4 18:00,ETHUSD,220.51,222.05,220.43,221.38,138.09,30571.6,0.003945399,1,0,0,0
15134,2019/8/4 19:00,ETHUSD,221.38,222.04,221.1,221.21,254.86,56439.09,-0.00076791,-1,0,0,0
15135,2019/8/4 20:00,ETHUSD,221.21,222.39,221.21,221.62,499.2,110655.19,0.001853442,1,0,0,0
15136,2019/8/4 21:00,ETHUSD,221.62,222.3,220.09,221.51,739.03,163276.22,-0.000496345,-1,0,0,0
15137,2019/8/4 22:00,ETHUSD,221.51,223.76,221.51,222.47,713.8,158879.14,0.00433389,1,0,0,0
15138,2019/8/4 23:00,ETHUSD,222.47,223.07,222.47,223,10.85,2419.03,0.002382344,1,0,0,0
15139,2019/8/5 00:00,ETHUSD,223,228.14,223,227.35,1296.67,293592.12,0.019506726,1,0,0,0
15140,2019/8/5 01:00,ETHUSD,227.35,228.05,226,227.06,1109.38,251771.74,-0.001275566,-1,0,0,0
15141,2019/8/5 02:00,ETHUSD,227.06,231.18,225.9,230.13,2177.03,498661.39,0.013520655,1,0,0,0
15142,2019/8/5 03:00,ETHUSD,230.13,230.71,228.37,229.65,1244.49,285167.37,-0.002085778,-1,0,0,0
15143,2019/8/5 04:00,ETHUSD,229.65,230.76,228.85,228.85,538.57,123789.34,-0.003483562,-1,0,0,0
15144,2019/8/5 05:00,ETHUSD,228.85,228.93,228.31,228.69,72.3,16530.38,-0.000699148,-1,0,0,0
15145,2019/8/5 06:00,ETHUSD,228.69,229.38,228.08,229.22,1148.32,262593.05,0.002317548,1,0,0,0
15146,2019/8/5 07:00,ETHUSD,229.22,230.34,228.4,228.4,835.19,191428.53,-0.003577349,-1,0,0,0
15147,2019/8/5 08:00,ETHUSD,228.4,229.76,228.25,229.76,466.59,106724.2,0.005954466,1,0,0,0
15148,2019/8/5 09:00,ETHUSD,229.76,230.39,228.56,230.26,1652.37,378668.18,0.002176184,1,0,0,0
15149,2019/8/5 10:00,ETHUSD,230.26,234.55,230.25,233,2936.95,683782.69,0.011899592,1,0,0,0
15150,2019/8/5 11:00,ETHUSD,233,237.29,232.67,233.66,2646.26,620211.94,0.002832618,1,0,0,0
15151,2019/8/5 12:00,ETHUSD,233.66,234.53,232.08,233.29,2600,607168.97,-0.001583497,-1,0,0,0
15152,2019/8/5 13:00,ETHUSD,233.29,233.37,231.4,231.57,872.82,202895.41,-0.007372798,-1,0,0,0
15153,2019/8/5 14:00,ETHUSD,231.57,232.18,230.97,231.06,1223,283326.7,-0.002202358,-1,0,0,0
15154,2019/8/5 15:00,ETHUSD,231.06,232.82,229.45,232.75,864.12,199256,0.007314118,1,0,0,0
15155,2019/8/5 16:00,ETHUSD,232.75,236.2,231.64,235.64,2653.49,621262.53,0.012416756,1,0,0,0
15156,2019/8/5 17:00,ETHUSD,235.64,236.06,232.87,233.39,1741.51,408195.38,-0.009548464,-1,0,0,0
15157,2019/8/5 18:00,ETHUSD,233.39,234.22,232.86,233.65,1326.21,309721.89,0.001114015,1,0,0,0
15158,2019/8/5 19:00,ETHUSD,233.65,233.65,232.07,232.08,2385.69,555219.32,-0.006719452,-1,0,0,0
15159,2019/8/5 20:00,ETHUSD,232.08,232.88,231.53,231.84,869.79,201905.49,-0.001034126,-1,0,0,0
15160,2019/8/5 21:00,ETHUSD,231.84,233.03,231.38,232.53,336.18,78008.88,0.00297619,1,0,0,0
15161,2019/8/5 22:00,ETHUSD,232.53,233.78,231.84,232.51,512.33,119291.66,-8.60E-05,-1,0,0,0
15162,2019/8/5 23:00,ETHUSD,232.51,232.96,231,232.92,601.15,139468.3,0.001763365,1,0,0,0
15163,2019/8/6 00:00,ETHUSD,232.92,232.92,229.81,230.26,1517.07,350633.36,-0.01142023,-1,0,0,0
15164,2019/8/6 01:00,ETHUSD,230.26,230.38,226.53,228.42,1341.13,306350.84,-0.007990967,-1,0,0,0
15165,2019/8/6 02:00,ETHUSD,228.42,229.22,227.73,228.73,669.35,152942.47,0.001357149,1,0,0,0
15166,2019/8/6 03:00,ETHUSD,228.73,229.12,228.12,228.68,334.74,76510.21,-0.000218598,-1,1,1.185859749,0
15167,2019/8/6 04:00,ETHUSD,228.68,228.69,227.54,228.15,778.05,177397.98,-0.002317649,-1,1,0.621919671,2.2735
15168,2019/8/6 05:00,ETHUSD,228.15,229.34,227.77,229.34,708.67,162065.49,0.005215867,1,0,0,0.8625
15169,2019/8/6 06:00,ETHUSD,229.34,233.01,229.34,232.55,1777.53,411137.79,0.013996686,1,0,0,0
15170,2019/8/6 07:00,ETHUSD,232.55,235.3,232.55,233.19,2998.47,701191.48,0.002752096,1,0,0,0
15171,2019/8/6 08:00,ETHUSD,233.19,234.62,232.96,233.26,4148.74,969646.68,0.000300184,1,0,0,0
15172,2019/8/6 09:00,ETHUSD,233.26,236.05,233.26,235.4,2904.48,679467.86,0.009174312,1,1,0.423108543,0
15173,2019/8/6 10:00,ETHUSD,235.4,239.62,227.51,230.32,13019.3,3032918.01,-0.021580289,-1,0,0,0.5267
15174,2019/8/6 11:00,ETHUSD,230.32,230.92,228.44,229.52,2571.62,591236.18,-0.003473428,-1,1,0.519269871,0
15175,2019/8/6 12:00,ETHUSD,229.52,229.52,225.18,227.43,4461.73,1015533.65,-0.00910596,-1,0,0,0.6808
15176,2019/8/6 13:00,ETHUSD,227.43,230.48,227.43,230.47,4737.24,1085987.74,0.01336675,1,0,0,0
15177,2019/8/6 14:00,ETHUSD,230.47,230.47,228.16,229,1618.24,370704.5,-0.00637827,-1,0,0,0
15178,2019/8/6 15:00,ETHUSD,229,229.15,227.73,228,3608.54,824208.33,-0.004366812,-1,1,0.668700788,0
15179,2019/8/6 16:00,ETHUSD,228,230.64,227.61,229.79,1153.77,264652.87,0.007850877,1,-1,-0.753912969,0.9517
15180,2019/8/6 17:00,ETHUSD,229.79,230.36,228.36,228.36,711.36,163180.42,-0.006223073,-1,0,0,-1.1253
15181,2019/8/6 18:00,ETHUSD,228.36,229.15,228.16,229.15,391.45,89485.88,0.00345945,1,0,0,0
15182,2019/8/6 19:00,ETHUSD,229.15,229.83,226.71,227.58,837.13,191081.89,-0.006851407,-1,1,0.634458184,0
15183,2019/8/6 20:00,ETHUSD,227.58,227.75,225,226.04,1590.81,359625.52,-0.006766851,-1,1,0.308366664,0.886
15184,2019/8/6 21:00,ETHUSD,226.04,226.13,222.35,223.68,2427.98,543716.9,-0.01044063,-1,1,0.443017764,0.3612
15185,2019/8/6 22:00,ETHUSD,223.68,225.26,222.98,224.37,1335.05,299312.38,0.003084764,1,0,0,0.5574
15186,2019/8/6 23:00,ETHUSD,224.37,226.47,224.11,225.92,1658.01,373116.93,0.006908232,1,0,0,0
15187,2019/8/7 00:00,ETHUSD,225.92,226.3,224.18,225.21,1623.34,365764.32,-0.003142705,-1,0,0,0
15188,2019/8/7 01:00,ETHUSD,225.21,226.51,225.21,225.69,1142.35,258139.92,0.002131344,1,0,0,0
15189,2019/8/7 02:00,ETHUSD,225.69,227.28,225.69,226.72,470.74,106727.8,0.004563782,1,0,0,0
15190,2019/8/7 03:00,ETHUSD,226.72,227.08,225.54,226.29,1141.96,258298.59,-0.001896613,-1,0,0,0
15191,2019/8/7 04:00,ETHUSD,226.29,227.96,225.99,227.46,944.24,214218.45,0.005170357,1,0,0,0
15192,2019/8/7 05:00,ETHUSD,227.46,227.81,226.31,226.71,481.58,109377.63,-0.003297283,-1,0,0,0
15193,2019/8/7 06:00,ETHUSD,226.71,226.88,225.88,226.43,192.31,43541.23,-0.001235058,-1,0,0,0
15194,2019/8/7 07:00,ETHUSD,226.43,226.43,224.66,224.77,953.04,215047.23,-0.007331184,-1,0,0,0
15195,2019/8/7 08:00,ETHUSD,224.77,225.7,223.46,225.26,1249.2,280630.91,0.002180006,1,0,0,0
15196,2019/8/7 09:00,ETHUSD,225.26,226.88,224.47,226.05,959.66,216602.29,0.003507059,1,0,0,0
15197,2019/8/7 10:00,ETHUSD,226.05,227.19,226.05,226.24,870.69,197323.6,0.000840522,1,0,0,0
15198,2019/8/7 11:00,ETHUSD,226.24,228.05,225.15,227.87,1317.57,299327.42,0.007204738,1,0,0,0
15199,2019/8/7 12:00,ETHUSD,227.87,228.68,227.34,228.3,1215.49,277362.24,0.001887041,1,0,0,0
15200,2019/8/7 13:00,ETHUSD,228.3,231.17,228.3,229.41,3155.02,724491.04,0.004862024,1,0,0,0
15201,2019/8/7 14:00,ETHUSD,229.41,230.47,227.64,228.98,2075.39,475478.58,-0.001874373,-1,0,0,0
15202,2019/8/7 15:00,ETHUSD,228.98,229.14,222.25,224.14,5441.98,1223160.99,-0.021137217,-1,0,0,0
15203,2019/8/7 16:00,ETHUSD,224.14,224.56,220.24,223.11,3754.63,835045.64,-0.004595342,-1,0,0,0
15204,2019/8/7 17:00,ETHUSD,223.11,224.59,222.55,224.59,892.12,199428.54,0.006633499,1,0,0,0
15205,2019/8/7 18:00,ETHUSD,224.59,224.79,223.28,223.55,1129.05,252970.35,-0.00463066,-1,0,0,0
15206,2019/8/7 19:00,ETHUSD,223.55,224.3,222.78,223.83,1123.91,251328.63,0.001252516,1,0,0,0
15207,2019/8/7 20:00,ETHUSD,223.83,225.15,221.42,224.2,4673.97,1045091.07,0.00165304,1,0,0,0
15208,2019/8/7 21:00,ETHUSD,224.2,227.75,223.21,224.89,1257.65,282468.01,0.003077609,1,0,0,0
15209,2019/8/7 22:00,ETHUSD,224.89,226.42,224.49,226.11,2209.93,498938.64,0.005424874,1,0,0,0
15210,2019/8/7 23:00,ETHUSD,226.11,227.03,224.59,226,870.18,196504.04,-0.000486489,-1,0,0,0
15211,2019/8/8 00:00,ETHUSD,226,226.45,224.58,225.55,983.7,221514.07,-0.00199115,-1,0,0,0
15212,2019/8/8 01:00,ETHUSD,225.55,225.74,224.77,225.26,292.9,65947.6,-0.001285746,-1,0,0,0
15213,2019/8/8 02:00,ETHUSD,225.26,226.19,224.81,225.74,246.28,55498.67,0.002130871,1,0,0,0
15214,2019/8/8 03:00,ETHUSD,225.74,226.34,225.29,225.29,253.08,57141.07,-0.001993444,-1,0,0,0
15215,2019/8/8 04:00,ETHUSD,225.29,225.96,225.1,225.73,184.51,41603.55,0.001953038,1,0,0,0
15216,2019/8/8 05:00,ETHUSD,225.73,225.73,224.82,225.27,187.76,42290.63,-0.002037833,-1,0,0,0
15217,2019/8/8 06:00,ETHUSD,225.27,225.54,223.36,224.63,1117.98,250833.26,-0.002841035,-1,0,0,0
15218,2019/8/8 07:00,ETHUSD,224.63,225.5,224.45,225.5,3714.43,835876.13,0.003873036,1,0,0,0
15219,2019/8/8 08:00,ETHUSD,225.5,226.51,224.63,225.45,5312.2,1198157.84,-0.000221729,-1,0,0,0
15220,2019/8/8 09:00,ETHUSD,225.45,226.21,224.48,225.8,2465.56,555505.22,0.001552451,1,0,0,0
15221,2019/8/8 10:00,ETHUSD,225.8,226.5,224.87,225.06,1160.38,261523.29,-0.003277236,-1,0,0,0
15222,2019/8/8 11:00,ETHUSD,225.06,225.88,223.93,223.93,1535.08,345085.65,-0.005020883,-1,0,0,0
15223,2019/8/8 12:00,ETHUSD,223.93,225.06,223.5,224.56,1707.7,383574.41,0.002813379,1,0,0,0
15224,2019/8/8 13:00,ETHUSD,224.56,224.56,221.8,222.46,3226.32,720745.01,-0.009351621,-1,0,0,0
15225,2019/8/8 14:00,ETHUSD,222.46,223.07,221.89,222.5,4126.83,918279.32,0.000179808,1,0,0,0
15226,2019/8/8 15:00,ETHUSD,222.5,222.83,221.25,221.34,8604.03,1909690.52,-0.005213483,-1,0,0,0
15227,2019/8/8 16:00,ETHUSD,221.34,221.59,217,220.13,8298.35,1825287.7,-0.005466703,-1,0,0,0
15228,2019/8/8 17:00,ETHUSD,220.13,220.29,216.3,217.39,7384.84,1610939.16,-0.01244719,-1,0,0,0
15229,2019/8/8 18:00,ETHUSD,217.39,218.53,214.7,218.15,4925.34,1066826.63,0.003496021,1,0,0,0
15230,2019/8/8 19:00,ETHUSD,218.15,218.68,216.65,217.32,3213.25,699426.95,-0.003804722,-1,0,0,0
